trade_date,idx,open,high,low,close,preclose,change,pctChg,volume,amount,turn,turn_f,pe,pe_ttm,pb,total_share,float_share,free_share,total_mv,float_mv
20200824.0,01000852,7212.5307,7267.0917,7119.9389,7253.6399,7194.274,59.3659,0.8252,16755194200.0,198458102809.0,,,,,,,,,,
20200824.0,01000905,6667.2961,6702.7487,6589.9285,6688.9647,6643.9444,45.0203,0.6776,14302035400.0,157948512266.0,1.56,2.83,29.15,32.14,2.25,1087874322128.0,917811473250.0,505491426512.0,11157103168406.0,9309642785130.0
20200824.0,02399001,13565.284,13708.1219,13418.9613,13666.6926,13477.9999,188.6927,1.4,41096357600.0,551390118400.0,1.82,3.1,33.25,33.29,3.47,1214403637732.0,952111341359.0,560384958838.0,22616337408813.0,17665589722503.0
20200824.0,02399005,9152.2698,9238.2148,9060.1919,9212.3961,9057.3292,155.0669,1.7121,4283369600.0,92747490700.0,1.89,3.21,40.43,38.62,4.61,327431064238.0,226355313212.0,133287648353.0,7192031002624.0,5541154150900.0
20200824.0,02399006,2653.6315,2704.8039,2592.6593,2684.6293,2632.452,52.1773,1.9821,13989257400.0,228894690400.0,3.03,4.16,75.18,71.09,7.93,129952825139.0,103123375497.0,74987048184.0,4997674312007.0,3498680080135.0
20200824.0,02399673,2410.8139,2456.2467,2342.2804,2433.6887,2390.0829,43.6058,1.8244,2097689100.0,64945492900.0,,,,,,,,,,
20200825.0,01000001,3392.8797,3408.8697,3364.1602,3373.5781,3385.6383,-12.0602,-0.3562,27711342100.0,355997790800.0,0.74,1.86,14.08,14.93,1.54,4813607028633.0,3540211944949.0,1401569578863.0,46111276315603.0,34564227090601.0
20200825.0,01000020,1412.6849,1418.2404,1400.5913,1404.891,1410.5529,-5.6619,-0.4014,3743361500.0,58901047967.0,,,,,,,,,,
20200825.0,01000688,1449.5374,1462.8962,1424.4151,1427.7048,1450.6667,-22.9619,-1.5829,526990900.0,28269377099.0,,,,,,,,,,
20200825.0,01000852,7258.01,7283.2826,7188.1713,7213.6824,7253.6399,-39.9575,-0.5509,19511571200.0,224709858688.0,,,,,,,,,,
20200825.0,01000905,6698.1196,6734.4378,6631.6853,6652.5478,6688.9647,-36.4169,-0.5444,14709813000.0,158243101131.0,1.6,2.91,29.02,31.55,2.23,1088006094212.0,918021538272.0,506220111032.0,11109008190779.0,9262642913713.0
20200825.0,02399001,13692.4661,13788.4927,13620.6192,13669.4066,13666.6926,2.714,0.0199,45693575400.0,586063100500.0,1.76,2.99,33.29,33.12,3.48,1215330221371.0,953113537991.0,561169104621.0,22639366406907.0,17688448979701.0
20200825.0,02399005,9233.7004,9271.0324,9139.0127,9170.9958,9212.3961,-41.4003,-0.4494,3718411300.0,78224573300.0,1.64,2.79,40.29,38.1,4.58,327431064238.0,226355313212.0,133287648353.0,7166839114046.0,5518485911334.0
20200825.0,02399006,2687.2928,2737.4697,2683.1866,2701.6042,2684.6293,16.9749,0.6323,18456999700.0,271310893600.00003,3.27,4.5,75.69,68.52,7.92,130062243100.0,103305921972.0,75128417671.0,5031794754110.0,3526616592067.0
20200825.0,02399673,2435.5629,2494.7855,2434.3902,2455.5796,2433.6887,21.8909,0.8995,2236384800.0,64912421200.0,,,,,,,,,,
20200826.0,01000001,3371.8083,3382.6032,3320.1355,3329.7388,3373.5781,-43.8393,-1.2995,29445103600.0,381928906600.0,0.78,1.97,13.9,14.76,1.51,4813695701199.0,3540305575162.0,1400532497025.0,45525611606265.0,34164616973843.0
20200826.0,01000020,1402.9597,1402.9597,1367.3302,1371.6346,1404.891,-33.2564,-2.3672,3769082800.0,59854975081.0,,,,,,,,,,
20200826.0,01000688,1422.0026,1430.7877,1377.2066,1383.305,1427.7048,-44.3998,-3.1099,654495300.0,35154034864.0,,,,,,,,,,
20200826.0,01000852,7209.5106,7211.296,7010.0809,7037.9776,7213.6824,-175.7048,-2.4357,19985957600.0,228341901649.0,,,,,,,,,,
20200826.0,01000905,6650.449,6660.7634,6501.2409,6525.8786,6652.5478,-126.6692,-1.9041,15373477100.0,170546092542.0,1.67,3.04,28.48,30.84,2.19,1088006094212.0,918040395875.0,505207976746.0,10900763592015.0,9091921002941.0
20200826.0,02399001,13680.5853,13717.898,13376.661,13428.3991,13669.4066,-241.0075,-1.7631,46552843000.0,596614403300.0,1.79,3.04,32.75,32.41,3.42,1215326066656.0,953126248481.0,561073527091.0,22271673006581.0,17405769242049.0
20200826.0,02399005,9207.7378,9226.6202,8994.5255,9029.2152,9170.9958,-141.7806,-1.546,3728638700.0,81428510700.0,1.65,2.8,39.72,37.22,4.5,327425397187.0,226371377035.0,133305937173.0,7066352679603.0,5448400221518.0
20200826.0,02399006,2701.4834,2717.8026,2635.1321,2644.144,2701.6042,-57.4602,-2.1269,18239471800.0,265592182300.0,3.09,4.25,74.32,66.93,7.76,130063755436.0,103325454271.0,75164979082.0,4940442367520.0,3457871910486.0
20200826.0,02399673,2456.4141,2470.7333,2390.5844,2398.7525,2455.5796,-56.8271,-2.3142,2157211200.0,62472886200.0,,,,,,,,,,
20200827.0,01000001,3333.4909,3351.8324,3312.9859,3350.1128,3329.7388,20.374,0.6119,23709935300.0,317153391500.0,0.63,1.59,13.98,14.84,1.52,4816454608063.0,3540432813800.0,1402358211772.0,45783082036609.0,34368542674897.0
20200827.0,01000020,1372.0321,1385.2247,1363.409,1384.4012,1371.6346,12.7666,0.9308,2851005900.0,48058950603.0,,,,,,,,,,
20200827.0,01000688,1389.9399,1429.955,1380.125,1417.5587,1383.305,34.2537,2.4762,605652000.0,32528230159.0,,,,,,,,,,
20200827.0,01000852,7041.5208,7125.8771,6998.0284,7113.8036,7037.9776,75.826,1.0774,17155919500.0,195256207913.0,,,,,,,,,,
20200827.0,01000905,6538.1362,6585.7193,6486.7508,6578.7912,6525.8786,52.9126,0.8108,12983619800.0,142139979127.0,1.41,2.57,28.7,31.07,2.2,1088017818665.0,918050375439.0,506190225314.0,10984968971057.0,9156491145276.0
20200827.0,02399001,13465.8931,13548.6599,13348.4472,13535.0904,13428.3991,106.6913,0.7945,41499507900.0,520691035200.0,1.42,2.41,33.02,32.53,3.45,1215337791109.0,960394175135.0,564536648536.0,22455702363629.0,17548164930920.0
20200827.0,02399005,9048.2757,9083.3614,8958.2279,9070.4461,9029.2152,41.2309,0.4566,2801782700.0,63679371400.0,1.2,2.05,39.91,37.11,4.52,327437121640.0,233610076562.0,137006428670.0,7099653014980.0,5491347434995.0
20200827.0,02399006,2653.7389,2699.8841,2637.4198,2689.1705,2644.144,45.0265,1.7029,19444537300.0,257747520300.0,3.01,4.16,75.68,67.27,7.84,130063755436.0,103325344822.0,74918581963.0,5030690820265.0,3513163601810.0
20200827.0,02399673,2411.7128,2459.047,2395.7942,2445.8824,2398.7525,47.1299,1.9648,1950720700.0,57528086400.0,,,,,,,,,,
20200828.0,01000001,3346.2893,3405.8768,3339.6494,3403.8066,3350.1128,53.6938,1.6027,27132554900.0,379367046400.0,0.73,1.83,14.2,15.42,1.54,4816500682236.0,3540242615478.0,1403028165815.0,46511076466935.0,34924042390798.0
20200828.0,01000020,1383.7039,1405.3515,1379.4458,1404.9588,1384.4012,20.5576,1.4849,3181148800.0,53420875991.0,,,,,,,,,,
20200828.0,01000688,1415.6485,1416.8167,1393.8469,1413.6374,1417.5587,-3.9213,-0.2766,565289700.0,34076318139.0,,,,,,,,,,
20200828.0,01000852,7102.2724,7208.4148,7083.134,7204.7816,7113.8036,90.978,1.2789,17471327700.0,205452187191.0,,,,,,,,,,
20200828.0,01000905,6571.8981,6695.3574,6553.9227,6691.2096,6578.7912,112.4184,1.7088,14194959300.0,155878611730.0,1.55,2.8,29.19,34.07,2.24,1088054619082.0,918593434436.0,506854264823.0,11173389072278.0,9315951512151.0
20200828.0,02399001,13509.372,13868.2987,13483.2835,13851.3239,13535.0904,316.2335,2.3364,44122494100.0,568479060800.0,1.71,2.91,33.81,33.33,3.52,1215380587294.0,961150516245.0,565846177174.0,22994362260973.0,17975057319454.0
20200828.0,02399005,9047.1729,9279.1831,9026.2983,9269.864,9070.4461,199.4179,2.1985,3273234800.0,72740954500.0,1.4,2.39,40.86,37.82,4.61,327446919433.0,233644412329.0,137105441349.0,7268924862225.0,5631141207954.0
20200828.0,02399006,2687.2308,2762.885,2680.4916,2757.8387,2689.1705,68.6682,2.5535,19262957100.0,264749420800.0,3.05,4.19,77.62,68.26,7.98,130087850488.0,103761397419.0,75477419915.0,5160060533462.0,3602687964242.0
20200828.0,02399673,2442.1728,2511.6412,2434.5124,2505.6843,2445.8824,59.8019,2.445,1912262200.0,60001452000.0,,,,,,,,,,
20200831.0,01000001,3416.5497,3442.7363,3395.4675,3395.6775,3403.8066,-8.1291,-0.2388,32347389000.0,436930125400.0,0.87,2.2,14.16,16.16,1.53,4816489273842.0,3540883286720.0,1403378778796.0,46371174718780.0,34955499856391.0
20200831.0,01000020,1411.1455,1429.303,1411.1455,1416.326,1404.9588,11.3672,0.8091,3517181800.0,61177259160.0,,,,,,,,,,
20200831.0,01000688,1417.6635,1441.4578,1417.6578,1423.2355,1413.6374,9.5981,0.679,547569200.0,31463771648.0,,,,,,,,,,
20200831.0,01000852,7238.6587,7308.5956,7221.5538,7224.0458,7204.7816,19.2642,0.2674,18476684100.0,226598185930.0,,,,,,,,,,
20200831.0,01000905,6719.2859,6765.8853,6667.6792,6668.4331,6691.2096,-22.7765,-0.3404,15602438500.0,173312513829.0,1.7,3.08,29.08,34.26,2.25,1088099486123.0,918649943166.0,506809306087.0,11129929370666.0,9281621653283.0
20200831.0,02399001,13929.7475,13994.1433,13755.3632,13758.2278,13851.3239,-93.0961,-0.6721,45192530900.0,597534960300.0,1.92,3.26,33.56,33.16,3.49,1215419469612.0,962430494280.0,566885509372.0,22826901735554.0,17851322123292.0
20200831.0,02399005,9294.8593,9324.5267,9155.033,9155.033,9269.864,-114.831,-1.2388,3708855600.0,84644685900.0,1.59,2.71,40.36,37.4,4.53,327446919433.0,233616016503.0,136987112926.0,7179654774656.0,5556564323406.0
20200831.0,02399006,2769.8315,2779.5186,2726.6765,2728.3134,2757.8387,-29.5253,-1.0706,17237910000.0,252996047200.0,2.92,4.01,76.87,67.12,7.88,130087850488.0,103761397419.0,75418151633.0,5109705800619.0,3563813254305.0
20200831.0,02399673,2517.0204,2524.4885,2472.7119,2474.4741,2505.6843,-31.2102,-1.2456,1964115600.0,59318715200.0,,,,,,,,,,
20200901.0,01000001,3389.7424,3410.6068,3381.7108,3410.6068,3395.6775,14.9293,0.4397,24699924900.0,326850955300.0,0.66,1.66,14.21,16.23,1.54,4816701527828.0,3541198212092.0,1404163074043.0,46558490109461.0,35122337235127.0
20200901.0,01000020,1415.8397,1423.5409,1409.0078,1423.5409,1416.326,7.2149,0.5094,3202601500.0,51066099598.0,,,,,,,,,,
20200901.0,01000688,1424.4333,1435.6476,1419.6013,1426.6505,1423.2355,3.415,0.2399,443187100.0,24755292416.0,,,,,,,,,,
20200901.0,01000852,7216.6458,7258.8872,7169.4024,7258.8872,7224.0458,34.8414,0.4823,16407265100.0,193143478010.0,,,,,,,,,,
20200901.0,01000905,6667.168,6710.4599,6637.6339,6710.4599,6668.4331,42.0268,0.6302,12563249000.0,140204445918.0,1.37,2.48,29.27,34.49,2.26,1088105536123.0,918649943166.0,506671576228.0,11204332801252.0,9337258316834.0
20200901.0,02399001,13729.3878,13849.6578,13662.6851,13849.6578,13758.2278,91.43,0.6645,39923774200.0,524538665100.0,1.51,2.55,33.79,33.38,3.51,1215420919612.0,962624020220.0,569818293626.0,22983560683497.0,17976829486545.0
20200901.0,02399005,9138.6219,9239.1413,9097.7406,9239.1413,9155.033,84.1083,0.9187,3364838700.0,78637851700.0,1.44,2.45,40.72,37.74,4.57,327446919433.0,233616016503.0,137365397997.0,7244442529555.0,5603060373597.0
20200901.0,02399006,2721.1798,2750.4235,2701.558,2750.4235,2728.3134,22.1101,0.8104,16932663700.0,235763367900.0,2.37,3.27,77.66,67.81,7.96,130089300488.0,103954923359.0,75418240333.0,5162128841001.0,3615079132956.0
20200901.0,02399673,2466.5473,2495.3511,2447.2101,2495.3511,2474.4741,20.877,0.8437,1540108400.0,49149539900.0,,,,,,,,,,
20200902.0,01000001,3420.4693,3421.3959,3377.2111,3404.8017,3410.6068,-5.8051,-0.1702,26154631900.0,345638982300.0,0.7,1.76,14.18,16.19,1.54,4816732979073.0,3541209235236.0,1404207562626.0,46455690176391.0,35070055296593.0
20200902.0,01000020,1427.0344,1427.8124,1411.9264,1423.4325,1423.5409,-0.1084,-0.0076,3185724800.0,50075237881.0,,,,,,,,,,
20200902.0,01000688,1430.8669,1434.9204,1411.842,1422.9526,1426.6505,-3.6979,-0.2592,491983000.0,28487959233.0,,,,,,,,,,
20200902.0,01000852,7270.9483,7301.273,7197.2124,7272.6243,7258.8872,13.7371,0.1892,19925596700.0,222937861246.0,,,,,,,,,,
20200902.0,01000905,6725.6913,6742.5527,6647.0341,6717.5579,6710.4599,7.098,0.1058,14956254800.0,160818469799.0,1.63,2.95,29.29,34.51,2.27,1088105809662.0,918650216705.0,506811009195.0,11212009634700.0,9341103407739.0
20200902.0,02399001,13881.073,13944.158,13737.8338,13887.4251,13849.6578,37.7673,0.2727,51729350500.0,623392804500.0,1.87,3.16,33.88,33.47,3.53,1215438363278.0,962627406652.0,570504574772.0,23040540162896.0,18013298046497.0
20200902.0,02399005,9277.2199,9310.7829,9185.5832,9268.3009,9239.1413,29.1596,0.3156,3496047100.0,80172728100.0,1.5,2.54,40.88,37.89,4.59,327446919433.0,233616016503.0,137375396449.0,7272812043778.0,5619258900019.0
20200902.0,02399006,2753.9254,2785.3488,2731.4112,2771.8503,2750.4235,21.4268,0.779,26189813700.0,317582116100.0,3.93,5.42,78.19,68.27,8.0,130105514014.0,103954788471.0,75440966073.0,5197693794199.0,3643093181321.0
20200902.0,02399673,2496.6392,2522.1156,2471.6856,2508.8614,2495.3511,13.5103,0.5414,2445065000.0,59921023300.0,,,,,,,,,,
20200903.0,01000001,3404.0319,3425.6294,3374.2634,3384.9806,3404.8017,-19.8211,-0.5822,25534627900.0,350706563900.0,0.68,1.71,14.1,16.1,1.53,4816722789147.0,3541212400395.0,1404180237055.0,46185925084811.0,34864458342573.0
20200903.0,01000020,1423.1091,1427.4341,1404.0712,1410.1278,1423.4325,-13.3047,-0.9347,3149099600.0,52037374348.0,,,,,,,,,,
20200903.0,01000688,1422.4154,1423.8929,1396.1111,1402.1443,1422.9526,-20.8083,-1.4623,530486100.0,31018071537.0,,,,,,,,,,
20200903.0,01000852,7263.604,7265.8998,7165.7704,7189.8606,7272.6243,-82.7637,-1.138,18986375600.0,213757371591.0,,,,,,,,,,
20200903.0,01000905,6715.1042,6732.6741,6638.4482,6662.2515,6717.5579,-55.3064,-0.8233,14211033500.0,151591727850.0,1.55,2.8,29.07,34.24,2.25,1088105809662.0,918695971813.0,506823972373.0,11124829822798.0,9269539784146.0
20200903.0,02399001,13871.2682,13933.4238,13722.5761,13772.3737,13887.4251,-115.0514,-0.8285,48294014000.0,591494011200.0,1.68,2.84,33.64,33.23,3.5,1215445632550.0,962841813746.0,570684945069.0,22877531052238.0,17898154431913.0
20200903.0,02399005,9253.2584,9264.8695,9128.929,9159.8981,9268.3009,-108.4028,-1.1696,3122362300.0,71097110000.0,1.34,2.27,40.54,37.57,4.55,327454188705.0,233787395520.0,137512991629.0,7211467389157.0,5577071728966.0
20200903.0,02399006,2766.9836,2789.1206,2738.1275,2746.9528,2771.8503,-24.8975,-0.8982,23515994600.0,294508945100.0,3.3,4.54,77.64,67.8,7.94,130105514014.0,103955225311.0,75441149953.0,5161411423319.0,3615640866081.0
20200903.0,02399673,2502.3351,2530.6246,2480.6035,2488.9912,2508.8614,-19.8702,-0.792,1942383800.0,56195429000.0,,,,,,,,,,
20200904.0,01000001,3336.4076,3360.1061,3328.5518,3355.3666,3384.9806,-29.614,-0.8749,22163655000.0,308179657600.0,0.59,1.48,13.98,15.97,1.52,4817550614547.0,3542587212493.0,1404401005112.0,45798875111067.0,34562352624047.0
20200904.0,01000020,1386.1548,1400.3031,1382.6014,1398.4201,1410.1278,-11.7077,-0.8303,2775802500.0,47781287377.0,,,,,,,,,,
20200904.0,01000688,1377.3939,1396.0039,1371.1643,1390.2835,1402.1443,-11.8608,-0.8459,490981000.0,29608111465.0,,,,,,,,,,
20200904.0,01000852,7064.2811,7189.1266,7045.5507,7182.1053,7189.8606,-7.7553,-0.1079,17063784900.0,195514690533.0,,,,,,,,,,
20200904.0,01000905,6545.888,6631.0289,6538.4896,6618.5762,6662.2515,-43.6753,-0.6556,12535846200.0,132077386325.0,1.36,2.47,28.85,33.99,2.23,1088936921662.0,918695971813.0,506887729282.0,11041350432477.0,9200030896047.0
20200904.0,02399001,13501.9111,13680.0589,13487.6919,13656.6574,13772.3737,-115.7163,-0.8402,43711487700.0,530504764400.0,1.46,2.47,33.33,32.92,3.47,1215445632550.0,962842407381.0,570975559251.0,22666635258101.0,17738255446299.0
20200904.0,02399005,8957.982,9099.7739,8953.5332,9084.6239,9159.8981,-75.2742,-0.8218,2666049600.0,62746034200.0,1.14,1.94,40.18,37.24,4.49,327454188705.0,233787395520.0,137640224323.0,7148287529889.0,5531912763224.0
20200904.0,02399006,2690.2871,2739.8986,2686.8653,2732.1546,2746.9528,-14.7982,-0.5387,21978664200.0,274964593900.0,3.0,4.13,77.04,67.27,7.88,130105514014.0,103955818946.0,75584479171.0,5121302990548.0,3592413241061.0
20200904.0,02399673,2433.2131,2485.9105,2429.7017,2477.3047,2488.9912,-11.6865,-0.4695,1716001500.0,49889954100.0,,,,,,,,,,
20200907.0,01000001,3349.9184,3368.2446,3285.6326,3292.5907,3355.3666,-62.7759,-1.8709,26061656700.0,357726463900.0,0.69,1.74,13.74,15.69,1.49,4817711744538.0,3543752795676.0,1404606088772.0,45012783377316.0,33954346220660.0
20200907.0,01000020,1396.3141,1400.5473,1354.2408,1358.4821,1398.4201,-39.938,-2.8559,3231210400.0,54346254273.0,,,,,,,,,,
20200907.0,01000688,1387.4929,1394.9037,1349.7673,1356.6991,1390.2835,-33.5844,-2.4157,620760800.0,36867638316.0,,,,,,,,,,
20200907.0,01000852,7189.9693,7240.0463,7027.921,7057.1942,7182.1053,-124.9111,-1.7392,21125997700.0,240337422033.0,,,,,,,,,,
20200907.0,01000905,6619.8982,6669.3935,6459.1029,6478.8124,6618.5762,-139.7638,-2.1117,15558174800.0,167216213932.0,1.69,3.07,28.22,33.25,2.18,1089072177816.0,919602313865.0,507116005650.0,10801999060924.0,9007575211904.0
20200907.0,02399001,13633.5055,13714.3174,13232.2425,13284.0335,13656.6574,-372.6239,-2.7285,54163607800.0,663791484100.0,1.87,3.15,32.41,32.02,3.37,1216025512106.0,963454066118.0,571633598074.0,22044470875491.0,17266136998024.0
20200907.0,02399005,9064.606,9110.5579,8771.1188,8809.0361,9084.6239,-275.5878,-3.0336,3515054200.0,79973581300.0,1.5,2.55,39.01,36.16,4.36,327479299605.0,233812753345.0,137670582148.0,6940378028511.0,5361390165905.0
20200907.0,02399006,2728.7423,2745.6149,2628.8632,2641.2016,2732.1546,-90.953,-3.329,27979827100.0,354778928000.0,4.05,5.55,74.44,65.0,7.53,130660087142.0,104541924330.0,76205354866.0,4948425860393.0,3483438725253.0
20200907.0,02399673,2474.1452,2491.3587,2377.2923,2389.3327,2477.3047,-87.972,-3.5511,2468849700.0,66786981200.0,,,,,,,,,,
20200908.0,01000001,3301.2173,3324.3929,3276.4431,3316.417,3292.5907,23.8263,0.7236,27106627800.0,320229901300.0,0.73,1.83,13.86,15.83,1.5,4817732988483.0,3543773741621.0,1404696020301.0,45402003479220.0,34230731306288.0
20200908.0,01000020,1360.318,1362.8574,1335.8333,1353.7773,1358.4821,-4.7048,-0.3463,2851451600.0,45025368697.0,,,,,,,,,,
20200908.0,01000688,1356.8211,1363.2754,1328.9241,1344.6124,1356.6991,-12.0867,-0.8909,444854500.0,26848112397.0,,,,,,,,,,
20200908.0,01000852,7070.6797,7108.6453,6981.5732,7103.0863,7057.1942,45.8921,0.6503,21091053700.0,222397705269.0,,,,,,,,,,
20200908.0,01000905,6493.7737,6542.9954,6432.952,6525.098,6478.8124,46.2856,0.7144,16123031800.0,148148725286.0,1.75,3.18,28.39,33.44,2.2,1089092975498.0,919658937181.0,507156330164.0,10864806128979.0,9061283375717.0
20200908.0,02399001,13315.1484,13351.5667,13118.9426,13293.33,13284.0335,9.2965,0.07,53406354000.0,604152817700.0,1.7,2.86,32.41,32.02,3.37,1216025418119.0,963487220765.0,571711359432.0,22043175972915.0,17267039179827.0
20200908.0,02399005,8826.8871,8847.4576,8669.3258,8769.8381,8809.0361,-39.198,-0.445,3080290400.0,63601382600.0,1.32,2.24,38.81,35.97,4.34,327479353881.0,233810158621.0,137731424623.0,6904583424764.0,5340337774540.0
20200908.0,02399006,2648.44,2663.6858,2612.6366,2650.629,2641.2016,9.4274,0.3569,28702673600.0,337455355000.0,3.84,5.27,74.67,65.2,7.56,130660741601.0,104544870961.0,76215400549.0,4963888868366.0,3495155785624.0
20200908.0,02399673,2396.3566,2412.656,2365.2203,2401.6954,2389.3327,12.3627,0.5174,2290911500.0,53137625400.0,,,,,,,,,,
20200909.0,01000001,3280.9974,3289.6148,3238.5606,3254.6279,3316.417,-61.7891,-1.8631,35150974700.0,341054534100.0,0.95,2.39,13.62,15.55,1.48,4817907471159.0,3544406700941.0,1405204181195.0,44620863245664.0,33661469323566.0
20200909.0,01000020,1340.0861,1340.0861,1304.7481,1307.8855,1353.7773,-45.8918,-3.3899,3522141300.0,50117991030.0,,,,,,,,,,
20200909.0,01000688,1331.4285,1332.0747,1289.3502,1298.0784,1344.6124,-46.534,-3.4608,625218500.0,29373070918.0,,,,,,,,,,
20200909.0,01000852,7023.2953,7034.4884,6871.7719,6877.602,7103.0863,-225.4843,-3.1745,25871490900.0,263183141594.0,,,,,,,,,,
20200909.0,01000905,6455.3053,6471.4824,6319.2713,6349.2234,6525.098,-175.8746,-2.6954,21691635100.0,176688524174.0,2.36,4.28,27.65,32.57,2.14,1089114939443.0,919870510307.0,507298625071.0,10582775676700.0,8850486913313.0
20200909.0,02399001,13107.9767,13122.7624,12778.4299,12861.75,13293.33,-431.58,-3.2466,63718221800.0,695257197800.0,2.03,3.41,31.39,31.01,3.26,1216114466761.0,963555810282.0,571813710702.0,21346365434968.0,16735186885343.0
20200909.0,02399005,8645.6742,8645.6742,8412.0443,8486.7386,8769.8381,-283.0995,-3.2281,3640122900.0,68129738800.0,1.56,2.64,37.61,34.85,4.2,327480371881.0,233810158621.0,137731424623.0,6689891173907.0,5174917169635.0
20200909.0,02399006,2609.1295,2609.3729,2506.8983,2523.3957,2650.629,-127.2333,-4.8001,33301291000.0,402170495300.0,4.4,6.03,71.09,62.07,7.17,130748772243.0,104549780478.0,76260438750.0,4725623930756.0,3326612915088.0
20200909.0,02399673,2356.8709,2356.8709,2262.628,2278.5778,2401.6954,-123.1176,-5.1263,2393728400.0,60614705000.0,,,,,,,,,,
20200910.0,01000001,3282.232,3285.4731,3227.6435,3234.8234,3254.6279,-19.8045,-0.6085,31247280400.0,309676743600.0,0.84,2.12,13.54,15.46,1.47,4817923544836.0,3544506359583.0,1405286517532.0,44363849714535.0,33490899756995.0
20200910.0,01000020,1320.5899,1322.7211,1284.1357,1287.7065,1307.8855,-20.179,-1.5429,3484178600.0,46486675261.0,,,,,,,,,,
20200910.0,01000688,1309.3155,1321.0598,1276.4983,1280.1888,1298.0784,-17.8896,-1.3782,475059900.0,23353059949.0,,,,,,,,,,
20200910.0,01000852,6921.4583,6938.0763,6615.5627,6633.8901,6877.602,-243.7119,-3.5436,21505764300.0,209888700656.0,,,,,,,,,,
20200910.0,01000905,6404.6646,6414.9623,6219.6361,6235.5687,6349.2234,-113.6547,-1.7901,18104949700.0,149335340844.0,1.97,3.57,27.21,32.06,2.1,1089540853380.0,919965485179.0,507363566307.0,10415609017025.0,8707926707748.0
20200910.0,02399001,13001.3832,13068.2252,12709.7516,12742.8454,12861.75,-118.9046,-0.9245,52989022000.0,563505064900.0,1.76,2.97,31.16,30.78,3.23,1216524091371.0,963556310282.0,571876818067.0,21190743798608.0,16606689164382.0
20200910.0,02399005,8595.6796,8656.4802,8434.1699,8453.8857,8486.7386,-32.8529,-0.3871,3124304100.0,58515045200.0,1.34,2.27,37.48,34.74,4.19,327480371881.0,233810158621.0,137737455388.0,6668103235167.0,5156260074559.0
20200910.0,02399006,2551.3025,2565.8485,2477.6735,2483.0316,2523.3957,-40.3641,-1.5996,25869629100.0,302223418600.0,3.68,5.05,70.26,61.35,7.09,130748772243.0,104550280478.0,76260938750.0,4670451958709.0,3278568078870.0
20200910.0,02399673,2307.5166,2325.2278,2243.3795,2247.767,2278.5778,-30.8108,-1.3522,2260099200.0,52031269400.0,,,,,,,,,,
20200911.0,01000001,3225.7836,3262.4976,3220.5363,3260.3461,3234.8234,25.5227,0.789,22169883000.0,254844994300.0,0.59,1.48,13.64,15.57,1.48,4817943422865.0,3544682223050.0,1403605189571.0,44680706025245.0,33757649297479.0
20200911.0,01000020,1285.8404,1308.1741,1281.7446,1307.6133,1287.7065,19.9068,1.5459,2602642400.0,37125302768.0,,,,,,,,,,
20200911.0,01000688,1279.8406,1313.8472,1272.8442,1312.5123,1280.1888,32.3235,2.5249,403620100.0,20366235616.0,,,,,,,,,,
20200911.0,01000852,6592.8995,6746.1746,6591.3068,6742.0594,6633.8901,108.1693,1.6306,15113992800.0,153052036936.0,,,,,,,,,,
20200911.0,01000905,6209.7881,6319.6691,6209.7881,6311.967,6235.5687,76.3983,1.2252,12462919400.0,115690880161.0,1.35,2.46,27.56,32.47,2.13,1089563264162.0,920142115246.0,505679072852.0,10548350954036.0,8812175760696.0
20200911.0,02399001,12711.0884,12952.4655,12702.6217,12942.9488,12742.8454,200.1034,1.5703,38394043200.0,429697975500.0,1.33,2.24,31.64,31.25,3.28,1216542344989.0,963570825616.0,572109838614.0,21516829750414.0,16853749638828.0
20200911.0,02399005,8448.476,8613.314,8448.476,8613.314,8453.8857,159.4283,1.8859,2488917400.0,51851722300.0,1.06,1.81,38.1,35.31,4.26,327480443681.0,233823907355.0,137759503704.0,6777715474295.0,5243424361024.0
20200911.0,02399006,2474.7027,2542.1304,2474.7027,2536.6181,2483.0316,53.5865,2.1581,18115823700.0,215615410700.0,2.62,3.59,71.92,62.8,7.24,130766954061.0,104550280478.0,76260938750.0,4780963695267.0,3355196930218.0
20200911.0,02399673,2242.5009,2305.943,2242.5009,2298.7652,2247.767,50.9982,2.2688,1538332100.0,41714941100.0,,,,,,,,,,
20200914.0,01000001,3275.9181,3283.5325,3261.1479,3278.8138,3260.3461,18.4677,0.5664,21392413700.0,269219919700.0,0.57,1.44,13.71,15.65,1.49,4818122560476.0,3545300637455.0,1403908033844.0,44910138752941.0,33941116587006.0
20200914.0,01000020,1316.0807,1318.9203,1304.7803,1315.7069,1307.6133,8.0936,0.619,2466433900.0,40091623286.0,,,,,,,,,,
20200914.0,01000688,1334.9847,1372.8277,1334.9847,1348.0697,1312.5123,35.5574,2.7091,437324800.0,24507233504.0,,,,,,,,,,
20200914.0,01000852,6781.6956,6871.0504,6762.2405,6848.3586,6742.0594,106.2992,1.5767,17106521100.0,181353457242.0,,,,,,,,,,
20200914.0,01000905,6350.3551,6381.182,6297.9023,6351.2422,6311.967,39.2752,0.6222,13050227700.0,129303970063.0,1.42,2.58,27.7,32.64,2.14,1089731290423.0,920181443607.0,505956271125.0,10602832336897.0,8858709638372.0
